,Train/Test Split ID,classifier,params,Threshold,Accuracy,Precision,Recall,F1,AUC_ROC Score
1,2,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}",0.02,0.7059942049981891,0.2669683257918552,0.018765903307888042,0.03506686478454681,0.49912978709698197
2,2,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}",0.05,0.6924800796812749,0.27161611588954276,0.04770992366412214,0.08116334122421374,0.4983961010725674
3,2,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}",0.1,0.6706356392611372,0.2765957446808511,0.09716921119592875,0.14381546428151112,0.4980149853447998
4,2,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}",0.2,0.6278069540021731,0.28123585332729745,0.19759860050890585,0.23211283392490195,0.498308793925339
5,2,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}",0.3,0.5862232886635277,0.2848411680374255,0.30017493638676845,0.29230709667428084,0.5001191137630044
6,2,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100}",0.5,0.5027164070988772,0.28739587106120973,0.5047709923664122,0.366258942995615,0.5033348632718138
0,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.01,0.7111101050344079,0.2895927601809955,0.010178117048346057,0.019665079121216778,0.5001207040937933
1,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.02,0.7065374864179645,0.28054298642533937,0.019720101781170483,0.03684992570579494,0.4997967597513448
2,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.05,0.6925253531329228,0.27206880941602535,0.04778944020356234,0.08129861345958742,0.49845168212709756
3,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.1,0.670862006519377,0.2777274784970575,0.09756679389312978,0.14440390726138636,0.49829289061745097
4,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.2,0.6290746106483158,0.2844047080126754,0.19982506361323155,0.2347281898001121,0.4998650634521854
5,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.3,0.5848198116624411,0.28250207500188634,0.29770992366412213,0.2899066940260947,0.4983961010725674
6,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 10}",0.5,0.5002716407098877,0.28495110467222023,0.5004770992366412,0.3631433187168244,0.5003334863271813
0,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.01,0.7104762767113365,0.2579185520361991,0.009064885496183206,0.017514211092333688,0.4993425693303701
1,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.02,0.7062658457080768,0.2737556561085973,0.01924300254452926,0.035958395245170874,0.4994632734241633
2,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.05,0.6929328141977544,0.2761430511543685,0.04850508905852417,0.08251606357795062,0.49895191161786967
3,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.1,0.6714958348424483,0.2808963331824355,0.09868002544529263,0.14605154760503708,0.49907102538087417
4,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.2,0.6300706265845708,0.2868945224083296,0.20157442748091603,0.2367831122734915,0.5010878466518504
5,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.3,0.5862685621151756,0.28491662265147516,0.30025445292620867,0.29238452901777073,0.5001746948175347
6,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.5,0.49732886635277074,0.28200833031510325,0.495308524173028,0.3593930302330949,0.4967207177827165
0,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.01,0.7112459253893517,0.29638009049773756,0.010416666666666666,0.020125979413120294,0.500287447257384
1,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.02,0.7066280333212605,0.2828054298642534,0.01987913486005089,0.03714710252600298,0.49990792186040517
2,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.05,0.692344259326331,0.27025803531009507,0.047471374045801526,0.08075752451809265,0.4982293579089767
3,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.1,0.6704545454545454,0.2756903576278859,0.09685114503816794,0.14334470989761092,0.4977926611266789
4,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.2,0.627897500905469,0.2814622000905387,0.19775763358778625,0.2322996450588455,0.4984199560343994
5,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.3,0.5835068815646505,0.28031389119444655,0.29540394402035625,0.2876611560648883,0.4967842504911908
6,2,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.5,0.49574429554509236,0.2804237595074248,0.4925254452926209,0.35737364412647127,0.49477538087415857
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.01,0.7116081130025353,0.31447963800904977,0.011052798982188295,0.021355046858196343,0.5007320956936258
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.02,0.7068091271278523,0.2873303167420814,0.020197201017811705,0.03774145616641902,0.5001302460785261
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.05,0.6934308221658819,0.2811226799456768,0.049379770992366415,0.08400405816706122,0.4995633032177022
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.1,0.6722202100688156,0.28451788139429607,0.09995229007633588,0.14793456514063788,0.4999603222533578
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.2,0.6292557044549076,0.284857401539158,0.20014312977099236,0.23510181206799927,0.5000873876703062
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.3,0.5845934444042014,0.28212480193163814,0.2973123409669211,0.28951953230864536,0.4981181957999163
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}",0.5,0.49859652299891344,0.28327598696124595,0.4975349872773537,0.3610085391183938,0.4982769873095629
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.01,0.7113817457442956,0.3031674208144796,0.010655216284987277,0.020586879705023813,0.5004541904209747
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.02,0.7073976819992757,0.3020361990950226,0.021230916030534352,0.03967310549777118,0.500852799787419
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.05,0.695332307135096,0.30013580805794476,0.05271946564885496,0.08968549205275618,0.5018977075079718
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.1,0.6735331401666063,0.29108193752829337,0.10225826972010178,0.15134753442391433,0.5015721728347344
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.2,0.629844259326331,0.28632865550022635,0.201176844783715,0.23631608443863253,0.5008099413791993
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.3,0.5837785222745382,0.28076661887874443,0.29588104325699743,0.28812575012582753,0.4971177368183721
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 50}",0.5,0.4974646867077146,0.2821441506700471,0.4955470737913486,0.3595661204708055,0.4968874609463072
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.01,0.7116081130025353,0.31447963800904977,0.011052798982188295,0.021355046858196343,0.5007320956936258
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.02,0.7068091271278523,0.2873303167420814,0.020197201017811705,0.03774145616641902,0.5001302460785261
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.05,0.6946079319087287,0.29289271163422365,0.0514472010178117,0.08752113628677714,0.5010084106354882
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.1,0.6735784136182542,0.29130828429153466,0.10233778625954199,0.15146522301988938,0.5016277538892647
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.2,0.6293462513582035,0.2850837483023993,0.20030216284987276,0.23528862320194285,0.5001985497793667
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.3,0.5874003984063745,0.28680298800271636,0.30224236641221375,0.2943203376050176,0.5015642211807905
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 100}",0.5,0.5001810938065918,0.2848605577689243,0.5003180661577609,0.36302792522501737,0.500222324218121
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.01,0.7106120970662804,0.2647058823529412,0.009303435114503817,0.01797511138423721,0.4995093124939608
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.02,0.706130025353133,0.2703619909502262,0.019004452926208653,0.03551263001485884,0.49929653026057264
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.05,0.6936119159724737,0.2829334540516071,0.049697837150127225,0.08454514710855597,0.49978562743582317
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.1,0.6733067729083665,0.2899502037120869,0.10186068702290077,0.1507590914440391,0.5012942675620834
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.2,0.6320626584570808,0.29187415119963783,0.205073155216285,0.24089295722025034,0.5035334130511805
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.3,0.5879889532777979,0.2877838979853618,0.3032760814249364,0.295326958070386,0.5022867748896834
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.5,0.49886816370880116,0.2835476276711337,0.4980120865139949,0.361354719593815,0.4986104736367443
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.01,0.710023542194857,0.23529411764705882,0.00826972010178117,0.01597787678598863,0.4987867587850678
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.02,0.7059942049981891,0.2669683257918552,0.018765903307888042,0.03506686478454681,0.49912978709698197
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.05,0.6914840637450199,0.2616568583069262,0.04596055979643766,0.07818735204599256,0.49717331787290236
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.1,0.6686888808402752,0.2668628338614758,0.09375,0.13875485465458398,0.495625
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.2,0.6287124230351322,0.28349932095971025,0.19918893129770993,0.23398094526433774,0.4994204150159436
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.3,0.5858611010503441,0.2842375311250283,0.29953880407124683,0.2916876379263619,0.49967446532676263
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.5,0.49859652299891344,0.28327598696124595,0.4975349872773537,0.3610085391183938,0.4982769873095629
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.01,0.7112911988409997,0.2986425339366516,0.01049618320610687,0.020279612843754805,0.5003430283119141
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.02,0.7067638536762043,0.2861990950226244,0.020117684478371502,0.03759286775631501,0.5000746650239959
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.05,0.6941551973922492,0.2883657763693979,0.05065203562340967,0.08616841393304026,0.5004526000901859
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.1,0.6735331401666063,0.29108193752829337,0.10225826972010178,0.15134753442391433,0.5015721728347344
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.2,0.6284860557768924,0.2829334540516071,0.1987913486005089,0.23351391742947877,0.4991425097432924
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.3,0.5844123505976095,0.28182298347543955,0.2969942748091603,0.2892098029346858,0.4978958715817954
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.5,0.4994114451285766,0.2840909090909091,0.49896628498727735,0.36204708054465723,0.49927744629110704
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.01,0.7114270191959435,0.3054298642533937,0.010734732824427481,0.02074051313565832,0.5005097714755049
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.02,0.7074429554509236,0.3031674208144796,0.021310432569974554,0.03982169390787518,0.5009083808419493
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.05,0.695287033683448,0.2996831145314622,0.05263994910941476,0.08955021981738248,0.5018421264534415
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.1,0.6752535313292285,0.2996831145314622,0.10527989821882952,0.15581970107096624,0.5036842529068831
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.2,0.6331944947482796,0.2947034857401539,0.20706106870229007,0.24322809639454507,0.5049229394144362
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.3,0.5896640709887722,0.2905757187051988,0.3062181933842239,0.2981919547795114,0.5043432739073018
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.5,0.5026258601955813,0.2873053241579138,0.5046119592875318,0.366143549503808,0.5032237011627532
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.01,0.711019558131112,0.2850678733031674,0.010019083969465648,0.019357812259947763,0.5000095419847328
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.02,0.7066280333212605,0.2828054298642534,0.01987913486005089,0.03714710252600298,0.49990792186040517
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.05,0.6935213690691778,0.2820280669986419,0.04953880407124682,0.08427460263780859,0.49967446532676263
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.1,0.6717222021006881,0.2820280669986419,0.09907760814249364,0.1466399905849123,0.49934893065352526
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.2,0.6310666425208258,0.2893843368039837,0.2033237913486005,0.23883803474687093,0.5023106298515155
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.3,0.5881247736327417,0.28801026182751077,0.303514631043257,0.2955592551008557,0.5024535180532741
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.5,0.503893516841724,0.2885729808040565,0.5068384223918575,0.36775905838910683,0.5047799706895997
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.01,0.7113817457442956,0.3031674208144796,0.010655216284987277,0.020586879705023813,0.5004541904209747
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.02,0.7069902209344441,0.2918552036199095,0.02051526717557252,0.03833580980683507,0.500352570296647
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.05,0.6938382832307135,0.28519692168401994,0.050095419847328244,0.08522150828542442,0.5000635327084743
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.1,0.6716316551973922,0.28157537347215933,0.09891857506361323,0.14640461339296224,0.49923776854446483
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.2,0.6273089460340456,0.27999094612947034,0.1967239185750636,0.2310853726882122,0.49769740232550647
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.3,0.5835974284679464,0.28046480042254585,0.2955629770992366,0.2878160207518681,0.49689541260025116
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.5,0.49827960883737776,0.2829590727997103,0.4969783715012723,0.360604661897069,0.4978879199278513
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.01,0.7114270191959435,0.3054298642533937,0.010734732824427481,0.02074051313565832,0.5005097714755049
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.02,0.7068091271278523,0.2873303167420814,0.020197201017811705,0.03774145616641902,0.5001302460785261
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.05,0.693340275262586,0.28021729289271163,0.049220737913486,0.08373351369631382,0.49945214110864167
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.1,0.6716769286490402,0.2818017202354006,0.09899809160305344,0.14652230198893726,0.49929334959899513
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.2,0.6284407823252445,0.28282028066998643,0.1987118320610687,0.233420511862507,0.49908692868876225
5,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.3,0.584955632017385,0.2827284388440353,0.2979484732824427,0.29013899105656427,0.49856284423615804
6,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 10}",0.5,0.5003169141615357,0.2849963781238682,0.5005566157760815,0.3632010154627279,0.5003890673817116
0,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.01,0.7103404563563926,0.251131221719457,0.008826335877862596,0.017053310800430176,0.4991758261667794
1,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.02,0.7066733067729084,0.2839366515837104,0.019958651399491094,0.03729569093610698,0.49996350291493546
2,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.05,0.6950606664252083,0.2974196468990493,0.05224236641221374,0.08887385864051403,0.5015642211807905
3,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.1,0.6741669684896776,0.29425079221367134,0.10337150127226463,0.15299517476756502,0.5023503075981577
4,2,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.2,0.6325153929735603,0.2930058850158443,0.20586832061068702,0.24182701288996825,0.5040892235964828
